33173051,2230,1,3,100,5862100,1
33173916,2361,1,3,100,5865700,-1
33175987,6863,1,1,100,5862600,1
33176023,4429,1,1,100,5861400,1
33173903,4436,1,3,100,5865700,-1
33176062,6207,1,1,100,5865900,-1
33176071,8513,1,1,100,5865900,-1
33176072,1417,1,1,100,5861000,1
33176083,5259,1,1,100,5862700,1
33110833,9731,1,3,1000,5857600,1
33176085,9960,1,1,1000,5857800,1
33110832,2859,1,3,1000,5869000,-1
33176086,2286,1,1,1000,5869200,-1
33176095,8141,1,1,100,5865500,-1
33176062,9367,1,3,100,5865900,-1
33176071,3172,1,3,100,5865900,-1
33176214,1431,1,1,200,5865900,-1
33175987,2773,1,3,100,5862600,1
33176214,2765,1,2,100,5865900,-1
33178448,5565,1,1,18,5865500,-1
33178455,5228,1,1,18,5865400,-1
33178459,8279,1,1,18,5865200,-1
33178461,9835,1,1,18,5865300,-1
33178530,2902,1,1,100,5865800,-1
33176214,7269,1,3,100,5865900,-1
33178555,3087,1,1,100,5865800,-1
33178896,1942,1,1,100,5865700,-1
33178555,9736,1,3,100,5865800,-1
33178530,8734,1,3,100,5865800,-1
33178912,1121,1,1,100,5865700,-1
33176083,2255,1,3,100,5862700,1
33178912,4626,1,3,100,5865700,-1
33179766,6720,1,1,100,5865600,-1
33178448,6653,1,3,18,5865500,-1
33178459,9842,1,3,18,5865200,-1
33178461,5250,1,3,18,5865300,-1
33178455,6995,1,3,18,5865400,-1
33178896,9566,1,3,100,5865700,-1
33179802,5793,1,1,200,5861300,1
33181218,8796,1,1,100,5865500,-1
33183779,5653,1,1,18,5865200,-1
33183781,5360,1,1,18,5865300,-1
33183782,9633,1,1,18,5865400,-1
33183783,6632,1,1,18,5865500,-1
33187560,5206,1,1,18,5864900,-1
33187563,2743,1,1,18,5865000,-1
33179766,8520,1,3,100,5865600,-1
33188258,5395,1,1,100,5865500,-1
33176072,646,1,3,100,5861000,1
33189875,1817,1,1,100,5863300,1
33173088,93,1,3,100,5853900,1
33189887,6232,1,1,100,5855000,1
29007671,141,1,3,100,5872700,-1
33193050,7537,1,1,100,5863300,1
33183779,2216,1,3,18,5865200,-1
33183782,217,1,3,18,5865400,-1
33183781,3204,1,3,18,5865300,-1
33183783,6382,1,3,18,5865500,-1
33187563,9296,1,3,18,5865000,-1
33193051,691,1,1,100,5862200,1
33196116,6410,1,1,1,5863400,1
33187560,8988,1,3,18,5864900,-1
33188258,5401,1,3,100,5865500,-1
33196163,2662,1,1,100,5865600,-1
33201408,3023,1,1,18,5865200,-1
33201409,7868,1,1,18,5865300,-1
33201411,8979,1,1,18,5865400,-1
33201412,5274,1,1,18,5865500,-1
33189875,8276,1,3,100,5863300,1
33202940,7287,1,1,100,5863500,1
33201408,2591,1,3,18,5865200,-1
33201409,5864,1,3,18,5865300,-1
33201411,6450,1,3,18,5865400,-1
33201412,1863,1,3,18,5865500,-1
33202989,3829,1,1,100,5863500,1
33196163,3119,1,3,100,5865600,-1
33203952,9409,1,1,100,5865700,-1
33204999,1528,1,1,300,5864900,-1
33205029,302,1,1,100,5865700,-1
33206979,2470,1,1,100,5865500,-1
33203952,8760,1,3,100,5865700,-1
33205029,3105,1,3,100,5865700,-1
33207688,2449,1,1,100,5864100,-1
33207698,9001,1,1,100,5863600,1
33207722,5471,1,1,100,5863500,1
33193051,2950,1,3,100,5862200,1
33206979,2800,1,3,100,5865500,-1
33207734,1891,1,1,100,5863600,1
33207735,1389,1,1,78,5862000,1
33207737,872,1,1,100,5865600,-1
33207698,9273,1,3,100,5863600,1
32502781,9656,1,3,100,5867100,-1
33181218,6907,1,3,100,5865500,-1
33207737,2829,1,3,100,5865600,-1
33213337,3114,1,1,100,5865700,-1
33213469,7349,1,1,100,5865700,-1
33214865,7756,1,1,100,5860200,1
33216912,8815,1,1,4,5860300,1
33222492,9168,1,1,18,5864800,-1
33222494,5247,1,1,18,5864900,-1
33222500,1826,1,1,18,5864600,-1
33222501,2744,1,1,18,5864700,-1
33189887,7301,1,3,100,5855000,1
32804489,3536,1,3,100,5845100,1
33225523,3797,1,1,100,5862100,1
33222492,3194,1,3,18,5864800,-1
33222494,9007,1,3,18,5864900,-1
33222501,9051,1,3,18,5864700,-1
33222500,1358,1,3,18,5864600,-1
33207735,7389,1,3,78,5862000,1
33225582,2501,1,1,78,5862900,1
33161017,8204,1,3,100,5862000,1
33227827,1864,1,1,100,5863600,1
33228388,5953,1,1,100,5867900,-1
33229055,2937,1,1,100,5855400,1
33229208,4910,1,1,142,5864900,-1
33229908,2363,1,1,100,5867900,-1
33230293,2648,1,1,6,5863600,1
33231152,1754,1,1,100,5867900,-1
33230293,3515,1,3,6,5863600,1
32463854,9101,1,3,100,5868000,-1
33233995,1578,1,1,1000,5860000,1
33253957,641,1,1,18,5864800,-1
33253963,4552,1,1,18,5864900,-1
33229208,4886,1,3,142,5864900,-1
33254703,4107,1,1,18,5864500,-1
33254707,1121,1,1,18,5864600,-1
33254710,5458,1,1,18,5864700,-1
33254827,3936,1,1,100,5869500,-1
33270945,9198,1,1,100,5864100,-1
33253957,309,1,3,18,5864800,-1
33254707,9319,1,3,18,5864600,-1
33253963,4232,1,3,18,5864900,-1
33254703,3717,1,3,18,5864500,-1
33254710,7090,1,3,18,5864700,-1
33282213,2168,1,1,60,5866900,-1
33176023,6832,1,3,100,5861400,1
33319874,3854,1,1,100,5863700,1
33320090,610,1,1,100,5863600,1
33320256,3398,1,1,100,5863700,1
33323789,39,1,1,100,5861600,1
33325064,4786,1,1,18,5864700,-1
33325067,4794,1,1,18,5864800,-1
33325069,4453,1,1,18,5864900,-1
33326662,3920,1,1,100,5863800,1
33110831,3397,1,3,100,5859900,1
33326670,8402,1,1,100,5860100,1
33326758,8107,1,1,100,5863700,1
33207722,7249,1,3,100,5863500,1
33319874,8019,1,3,100,5863700,1
33225582,32,1,3,78,5862900,1
33326967,4364,1,1,78,5863800,1
33327666,4640,1,1,18,5864600,-1
33327670,9950,1,1,18,5864700,-1
33327673,1450,1,1,12,5864800,-1
33213469,9319,1,3,100,5865700,-1
33213337,6346,1,3,100,5865700,-1
33328042,3768,1,1,200,5865800,-1
32882183,619,1,3,25,5867100,-1
33329351,113,1,1,25,5867100,-1
29907803,7046,1,3,250,5874800,-1
33332346,7388,1,1,100,5873800,-1
33326662,7903,1,3,100,5863800,1
33327666,2588,1,3,18,5864600,-1
33325069,2743,1,3,18,5864900,-1
33327670,8220,1,3,18,5864700,-1
33327673,5054,1,3,12,5864800,-1
33141505,8169,1,3,100,5860400,1
33351398,6880,1,1,100,5861600,1
32978700,8777,1,3,100,5867400,-1
33363113,6787,1,1,100,5871300,-1
33042371,3048,1,3,100,5869400,-1
33363119,7712,1,1,100,5871200,-1
33329351,3700,1,3,25,5867100,-1
33196116,9032,1,3,1,5863400,1
33372452,5857,1,1,18,5864600,-1
33372461,9071,1,1,18,5864700,-1
33372463,211,1,1,18,5864800,-1
33372467,6276,1,1,18,5864900,-1
33381739,9652,1,1,100,5855600,1
33227827,5729,1,3,100,5863600,1
33372463,5786,1,3,18,5864800,-1
33372452,2789,1,3,18,5864600,-1
33372461,261,1,3,18,5864700,-1
33372467,2775,1,3,18,5864900,-1
33384128,8,1,1,100,5863700,1
33385874,9002,1,1,100,5864900,-1
33386126,5835,1,1,100,5864500,-1
33386131,5621,1,1,100,5863800,1
33386149,2439,1,1,100,5868400,-1
33386422,4809,1,1,18,5864600,-1
33386424,1777,1,1,18,5864700,-1
33386425,3598,1,1,18,5864800,-1
33386426,4693,1,1,18,5864900,-1
33386131,6151,1,3,100,5863800,1
33386425,1152,1,3,18,5864800,-1
33386424,5401,1,3,18,5864700,-1
33386422,2832,1,3,18,5864600,-1
33386426,9880,1,3,18,5864900,-1
33388372,3114,1,1,18,5864600,-1
33388374,9138,1,1,18,5864700,-1
33388375,5729,1,1,18,5864800,-1
33388376,4610,1,1,18,5864900,-1
33351398,975,1,3,100,5861600,1
33388375,3164,1,3,18,5864800,-1
33388374,6085,1,3,18,5864700,-1
33388376,2022,1,3,18,5864900,-1
33392237,7074,1,1,100,5859700,1
33394156,6464,1,1,100,5862500,1
33388372,3425,1,3,18,5864600,-1
33110809,3926,1,3,100,5866800,-1
33394191,3816,1,1,100,5867000,-1
33394444,8943,1,1,18,5864600,-1
33394445,2592,1,1,18,5864700,-1
33394446,5283,1,1,18,5864800,-1
33394447,8934,1,1,18,5864900,-1
33103795,2679,1,3,100,5843800,1
33397828,6984,1,1,100,5847500,1
33398092,2321,1,1,16,5864300,-1
33394445,8340,1,3,18,5864700,-1
33394447,4887,1,3,18,5864900,-1
33394446,3143,1,3,18,5864800,-1
33398112,7927,1,1,18,5864000,-1
33398114,1742,1,1,18,5864100,-1
33398115,2198,1,1,18,5864200,-1
33398140,2119,1,1,100,5863500,1
33398144,3547,1,1,100,5863300,1
33398144,4654,1,3,100,5863300,1
33398171,3664,1,1,200,5861500,1
33328042,3528,1,2,100,5865800,-1
33398204,8002,1,1,100,5865400,-1
33398231,5353,1,1,100,5865500,-1
33398232,6866,1,1,100,5865400,-1
33328042,195,1,3,100,5865800,-1
33398231,8801,1,3,100,5865500,-1
33398236,6918,1,1,100,5867200,-1
33398171,7458,1,2,100,5861500,1
33398171,4828,1,3,100,5861500,1
33398248,812,1,1,100,5865400,-1
33398283,2523,1,1,100,5862900,1
33398204,7555,1,3,100,5865400,-1
33398287,5341,1,1,100,5865600,-1
33323789,498,1,3,100,5861600,1
33398858,6879,1,1,18,5863100,1
33398859,2450,1,1,2,5863000,1
33398287,2075,1,3,100,5865600,-1
33398864,1287,1,1,100,5864500,-1
33398248,7883,1,3,100,5865400,-1
33398232,8371,1,3,100,5865400,-1
33399970,8466,1,1,100,5865500,-1
33398114,7128,1,3,18,5864100,-1
33394444,363,1,3,18,5864600,-1
33398092,6159,1,3,16,5864300,-1
33398115,6495,1,3,18,5864200,-1
33398112,6778,1,3,18,5864000,-1
33398864,8111,1,3,100,5864500,-1
33399973,7109,1,1,100,5864800,-1
33399978,9641,1,1,100,5865500,-1
33399973,975,1,3,100,5864800,-1
33399980,1334,1,1,18,5864900,-1
33399984,7537,1,1,18,5864800,-1
33399989,9008,1,1,18,5864600,-1
33399991,8260,1,1,6,5864700,-1
33402990,4124,1,1,300,5862900,1
33399989,8076,1,3,18,5864600,-1
33399991,2775,1,3,6,5864700,-1
33399980,2944,1,3,18,5864900,-1
33399984,551,1,3,18,5864800,-1
33123136,2189,1,3,100,5860500,1
33403861,5202,1,1,18,5864600,-1
33403862,473,1,1,18,5864700,-1
33403864,8615,1,1,18,5864800,-1
33403865,5930,1,1,18,5864900,-1
33404026,9050,1,1,18,5864300,-1
33404029,1263,1,1,6,5864400,-1
33405406,8428,1,1,100,5863900,-1
33405534,7606,1,1,100,5864900,-1
33229055,4454,1,3,100,5855400,1
33405951,3997,1,1,100,5854300,1
33399978,4737,1,3,100,5865500,-1
33406411,1655,1,1,100,5865300,-1
33399970,8040,1,3,100,5865500,-1
33407005,3305,1,1,100,5865000,-1
33406411,4143,1,3,100,5865300,-1
33407323,5797,1,1,100,5864900,-1
33407348,8412,1,1,100,5864900,-1
33407005,4769,1,3,100,5865000,-1
33408136,4284,1,1,100,5866200,-1
33409402,4318,1,1,100,5862500,1
33405406,7973,1,3,100,5863900,-1
33403862,2304,1,3,18,5864700,-1
33403864,5578,1,3,18,5864800,-1
33403861,3196,1,3,18,5864600,-1
33404026,6526,1,3,18,5864300,-1
33403865,9056,1,3,18,5864900,-1
33404029,6164,1,3,6,5864400,-1
33407323,4724,1,3,100,5864900,-1
33407348,9076,1,3,100,5864900,-1
33112111,3215,1,3,100,5859500,1
33416013,7159,1,1,200,5865400,-1
33417600,232,1,1,100,5858900,1
33173597,8820,1,3,300,5862200,1
33419166,4383,1,1,100,5862600,1
33419650,8488,1,1,18,5864600,-1
33419656,9618,1,1,18,5864700,-1
33419657,6453,1,1,18,5864800,-1
33419659,4463,1,1,18,5864900,-1
33419679,5160,1,1,18,5864300,-1
33419681,5440,1,1,6,5864400,-1
33421575,8602,1,1,100,5863800,1
33405951,9439,1,3,100,5854300,1
33421598,116,1,1,100,5855600,1
33421608,7559,1,1,100,5865700,-1
33421598,1431,1,3,100,5855600,1
33421608,4871,1,3,100,5865700,-1
33421623,2554,1,1,100,5854400,1
33416013,1507,1,3,200,5865400,-1
33419657,317,1,3,18,5864800,-1
33419650,8444,1,3,18,5864600,-1
33419656,9951,1,3,18,5864700,-1
33419659,98,1,3,18,5864900,-1
33419681,2831,1,3,6,5864400,-1
33421824,7486,1,1,200,5865500,-1
33422410,7965,1,1,12,5862600,1
3647259,3117,1,3,1000,5880800,-1
33431764,222,1,1,100,5865400,-1
33419679,8015,1,3,18,5864300,-1
33422410,4817,1,3,12,5862600,1
33421824,4393,1,3,200,5865500,-1
33431769,2104,1,1,100,5865400,-1
33431935,4593,1,1,12,5862700,1
33431937,5809,1,1,100,5862700,1
33432382,8997,1,1,3,5850000,1
33225523,90,1,3,100,5862100,1
33431935,7009,1,3,12,5862700,1
33431937,9250,1,3,100,5862700,1
33433440,5903,1,1,100,5860700,1
33433633,8775,1,1,18,5864600,-1
33433635,657,1,1,18,5864700,-1
33433636,7173,1,1,18,5864800,-1
33433639,3031,1,1,18,5864900,-1
33433717,6632,1,1,18,5864300,-1
33433728,2376,1,1,6,5864400,-1
33434564,2996,1,1,12,5862700,1
33434574,2273,1,1,100,5862700,1
33103476,5148,1,3,100,5843700,1
33435667,2452,1,1,100,5845700,1
23428876,3526,1,3,500,5880000,-1
33436990,1841,1,1,500,5865000,-1
33433633,1844,1,3,18,5864600,-1
33433639,6515,1,3,18,5864900,-1
33433636,4568,1,3,18,5864800,-1
33433635,2073,1,3,18,5864700,-1
33433728,1704,1,3,6,5864400,-1
33433717,8147,1,3,18,5864300,-1
33405534,7817,1,3,100,5864900,-1
33439421,8701,1,1,18,5864600,-1
33439423,1951,1,1,18,5864700,-1
33439424,4144,1,1,18,5864800,-1
33439425,1652,1,1,18,5864900,-1
33434564,4492,1,3,12,5862700,1
33434574,7155,1,3,100,5862700,1
33439437,9592,1,1,100,5864900,-1
33439482,29,1,1,18,5864500,-1
33441025,6180,1,1,100,5861700,1
33431769,5172,1,3,100,5865400,-1
33439423,9190,1,3,18,5864700,-1
33439424,1708,1,3,18,5864800,-1
33439421,8641,1,3,18,5864600,-1
33439482,9585,1,3,18,5864500,-1
33439425,4564,1,3,18,5864900,-1
33431764,6772,1,3,100,5865400,-1
33444705,2384,1,1,100,5865500,-1
33444712,976,1,1,100,5865500,-1
33444776,4720,1,1,12,5862700,1
33444777,8565,1,1,100,5862700,1
33159639,3592,1,3,175,5860000,1
33444776,7625,1,3,12,5862700,1
33444777,8249,1,3,100,5862700,1
33452234,6975,1,1,175,5858600,1
33454952,8201,1,1,12,5862900,1
33454953,6043,1,1,100,5862900,1
33455531,1396,1,1,18,5864600,-1
33455533,3354,1,1,18,5864700,-1
33455535,2786,1,1,18,5864800,-1
33455537,3120,1,1,18,5864900,-1
33417600,5689,1,3,100,5858900,1
33469711,8245,1,1,18,5864500,-1
33455533,5403,1,3,18,5864700,-1
33454952,4615,1,3,12,5862900,1
33455537,2485,1,3,18,5864900,-1
33455535,570,1,3,18,5864800,-1
33454953,8936,1,3,100,5862900,1
33469742,9213,1,1,100,5861500,1
33216912,9470,1,3,4,5860300,1
33469711,976,1,3,18,5864500,-1
33455531,8014,1,3,18,5864600,-1
33471649,3433,1,1,4,5863300,1
33471650,5924,1,1,100,5863300,1
33471705,2609,1,1,100,5859300,1
33473765,8074,1,1,50,5862700,1
33474357,311,1,1,100,5864900,-1
33439437,9414,1,3,100,5864900,-1
33474851,9767,1,1,65,5870500,-1
33162669,1809,1,3,100,5870800,-1
33480155,3960,1,1,100,5870300,-1
33409402,6437,1,3,100,5862500,1
33480239,8588,1,1,100,5863300,1
33444712,3852,1,3,100,5865500,-1
33444705,2865,1,3,100,5865500,-1
33482973,3513,1,1,100,5865600,-1
33482977,4221,1,1,100,5865600,-1
33484309,9339,1,1,18,5864600,-1
33484311,7084,1,1,18,5864700,-1
33484312,3235,1,1,18,5864800,-1
33484313,5770,1,1,18,5864900,-1
33484337,5756,1,1,100,5865200,-1
33485792,8413,1,1,18,5864500,-1
33487225,1877,1,1,100,5863400,1
33487235,3703,1,1,12,5863300,1
33487242,356,1,1,100,5863400,1
33484309,7988,1,3,18,5864600,-1
33484313,1280,1,3,18,5864900,-1
33484312,4414,1,3,18,5864800,-1
33484311,7343,1,3,18,5864700,-1
33471650,2835,1,3,100,5863300,1
33487254,7958,1,1,100,5865300,-1
33487254,3115,1,3,100,5865300,-1
33469742,22,1,3,100,5861500,1
33487225,1399,1,3,100,5863400,1
33487242,6644,1,3,100,5863400,1
33487235,9376,1,3,12,5863300,1
33489824,3144,1,1,100,5865300,-1
33489824,8261,1,3,100,5865300,-1
33492016,3788,1,1,18,5864700,-1
33492019,9266,1,1,18,5864800,-1
33492020,9796,1,1,18,5864900,-1
33496898,9893,1,1,100,5863400,1
33496900,8956,1,1,18,5863600,1
33496904,4266,1,1,16,5863300,1
33496906,5372,1,1,100,5863400,1
33492020,6581,1,3,18,5864900,-1
33496907,8508,1,1,100,5863600,1
33496906,9915,1,3,100,5863400,1
33421623,8363,1,3,100,5854400,1
33496911,465,1,1,100,5855400,1
33496917,6450,1,1,100,5865300,-1
33496917,6506,1,3,100,5865300,-1
33496920,4051,1,1,100,5865500,-1
33496920,5992,1,3,100,5865500,-1
33496991,1946,1,1,100,5861100,1
33482973,34,1,3,100,5865600,-1
33482977,2501,1,3,100,5865600,-1
33497093,7054,1,1,100,5865700,-1
33497100,1623,1,1,100,5863700,1
33176086,4085,1,3,1000,5869200,-1
33497101,6716,1,1,1000,5869400,-1
33497102,4550,1,1,100,5865700,-1
33497103,7479,1,1,100,5863700,1
33496907,2388,1,3,100,5863600,1
33496898,270,1,3,100,5863400,1
33497093,9214,1,3,100,5865700,-1
33497102,8010,1,3,100,5865700,-1
33497135,7341,1,1,100,5865800,-1
33497135,6307,1,3,100,5865800,-1
33497188,7139,1,1,100,5865900,-1
33497210,967,1,1,100,5865900,-1
33419166,1982,1,3,100,5862600,1
33497100,1395,1,3,100,5863700,1
33497103,9637,1,3,100,5863700,1
33496900,1078,1,3,18,5863600,1
33496904,1600,1,3,16,5863300,1
33408136,8391,1,3,100,5866200,-1
33502335,4839,1,1,9,5860000,1
33503066,4994,1,1,18,5863300,1
33326670,6461,1,3,100,5860100,1
33503067,2233,1,1,100,5860300,1
33176085,5714,1,3,1000,5857800,1
33503070,8760,1,1,1000,5858000,1
33503075,8973,1,1,18,5863600,1
33503077,1345,1,1,18,5863500,1
33503079,8110,1,1,100,5863600,1
33497188,187,1,3,100,5865900,-1
33497210,7017,1,3,100,5865900,-1
33503266,5214,1,1,100,5863800,1
33503269,2829,1,1,100,5863800,1
33503079,9623,1,3,100,5863600,1
33503284,147,1,1,100,5866000,-1
33503291,5641,1,1,100,5866000,-1
33503284,7747,1,3,100,5866000,-1
33503291,7866,1,3,100,5866000,-1
33503309,6891,1,1,200,5866100,-1
33503865,5116,1,1,200,5866000,-1
33503309,9592,1,3,200,5866100,-1
33503894,9184,1,1,100,5862300,1
33503266,9485,1,3,100,5863800,1
33503269,850,1,3,100,5863800,1
33503077,59,1,3,18,5863500,1
33503066,778,1,3,18,5863300,1
33503075,7025,1,3,18,5863600,1
33508011,7087,1,1,18,5865300,-1
33508013,7697,1,1,18,5865400,-1
33508014,7383,1,1,12,5865500,-1
33398236,9249,1,3,100,5867200,-1
33509543,1509,1,1,18,5863300,1
33508011,5202,1,3,18,5865300,-1
33508013,1183,1,3,18,5865400,-1
33508014,940,1,3,12,5865500,-1
33515375,3769,1,1,18,5865200,-1
33515378,1595,1,1,18,5865300,-1
33515379,2719,1,1,12,5865400,-1
33509543,1281,1,3,18,5863300,1
33526701,5488,1,1,100,5865400,-1
33515375,127,1,3,18,5865200,-1
33515378,8046,1,3,18,5865300,-1
33515379,3419,1,3,12,5865400,-1
33527927,1430,1,1,18,5865100,-1
33527929,5696,1,1,18,5865200,-1
33527930,1059,1,1,12,5865300,-1
33433440,6946,1,3,100,5860700,1
33528619,969,1,1,100,5862200,1
33392237,73,1,3,100,5859700,1
33529245,7584,1,1,100,5853200,1
33394191,49,1,3,100,5867000,-1
33531229,7464,1,1,100,5867200,-1
33536433,9275,1,1,100,5865800,-1
33527927,9619,1,3,18,5865100,-1
33527929,8673,1,3,18,5865200,-1
33527930,700,1,3,12,5865300,-1
33503865,5071,1,3,200,5866000,-1
33543908,3937,1,1,18,5865300,-1
33543910,7204,1,1,18,5865400,-1
33543992,4167,1,1,100,5867500,-1
33363119,1793,1,3,100,5871200,-1
33549489,9139,1,1,100,5870700,-1
33550162,8895,1,1,12,5865000,-1
33543910,4629,1,3,18,5865400,-1
33471649,371,1,3,4,5863300,1
33552259,9224,1,1,6,5863300,1
33552761,4536,1,1,18,5864700,-1
33231152,6148,1,3,100,5867900,-1
33503894,3815,1,3,100,5862300,1
33543908,9749,1,3,18,5865300,-1
33550162,4732,1,3,8,5865000,-1
33552259,4567,1,3,6,5863300,1
33573255,2280,1,1,18,5864600,-1
33229908,4723,1,3,100,5867900,-1
33363113,4542,1,3,100,5871300,-1
33593346,1271,1,1,100,5871100,-1
33397828,1235,1,3,100,5847500,1
33593355,8540,1,1,100,5857900,1
33214865,9215,1,3,100,5860200,1
33593965,7009,1,1,100,5857900,1
33596984,3320,1,1,100,5866300,-1
33573255,7452,1,3,18,5864600,-1
33552761,6285,1,3,18,5864700,-1
33604607,7516,1,1,25,5868800,-1
33605017,2985,1,1,18,5865100,-1
33605020,9339,1,1,18,5865200,-1
33605021,2389,1,1,10,5865300,-1
33496991,2745,1,3,100,5861100,1
33605020,3168,1,3,18,5865200,-1
33605017,8898,1,3,18,5865100,-1
33605021,2828,1,3,10,5865300,-1
33615387,620,1,1,100,5867200,-1
33616450,4944,1,1,18,5865100,-1
33616452,7710,1,1,18,5865200,-1
33616453,8101,1,1,10,5865300,-1
33616453,4389,1,3,10,5865300,-1
33616452,4326,1,3,18,5865200,-1
33625347,5163,1,1,200,5865600,-1
33616450,4457,1,3,18,5865100,-1
33536433,9908,1,3,100,5865800,-1
33625746,5227,1,1,18,5865200,-1
33625750,6673,1,1,18,5865300,-1
33625752,4803,1,1,10,5865400,-1
33604607,5472,1,3,25,5868800,-1
33634511,3953,1,1,25,5869300,-1
33528619,262,1,3,100,5862200,1
33625746,2273,1,3,18,5865200,-1
33625750,2177,1,3,18,5865300,-1
33625752,8550,1,3,10,5865400,-1
33646150,1163,1,1,100,5861900,1
33593965,1188,1,3,100,5857900,1
33646955,7219,1,1,100,5859700,1
33526701,5818,1,3,100,5865400,-1
33679226,6862,1,1,500,5843800,1
33044543,9198,1,3,500,5861300,1
33697965,6023,1,1,30,5870000,-1
33701473,9880,1,1,200,5862000,1
33646150,1725,1,3,100,5861900,1
33703524,9976,1,1,100,5852600,1
33708318,1644,1,1,100,5864700,-1
33151572,8814,1,3,100,5846200,1
33708763,1197,1,1,100,5855500,1
33709650,7998,1,1,18,5864600,-1
33709672,1493,1,1,18,5864700,-1
33709709,49,1,1,10,5864600,-1
33711153,465,1,1,100,5865500,-1
33625347,5675,1,3,200,5865600,-1
33711164,2110,1,1,100,5864500,-1
33496911,974,1,3,100,5855400,1
33711178,1417,1,1,100,5854500,1
33701473,8362,1,3,200,5862000,1
33711207,2452,1,1,100,5865400,-1
33711153,8534,1,3,100,5865500,-1
33711219,4748,1,1,100,5865400,-1
33711226,4635,1,1,100,5865300,-1
33711207,4961,1,3,100,5865400,-1
33711231,441,1,1,100,5861600,1
33711219,1149,1,3,100,5865400,-1
33711231,7631,1,3,100,5861600,1
33718013,1526,1,1,100,5861400,1
33711226,1102,1,3,100,5865300,-1
33719609,6669,1,1,100,5865200,-1
33722199,8211,1,1,100,5865100,-1
33719609,8390,1,3,100,5865200,-1
33728401,7333,1,1,18,5863000,1
33728406,2503,1,1,18,5862900,1
33728407,2236,1,1,18,5862800,1
33728409,37,1,1,8,5862700,1
33709650,2512,1,3,18,5864600,-1
33709709,8795,1,3,10,5864600,-1
33709672,2367,1,3,18,5864700,-1
33728984,7144,1,1,100,5865400,-1
33733181,2954,1,1,100,5864200,-1
33728409,5296,1,3,8,5862700,1
33711164,9414,1,3,100,5864500,-1
33733374,7780,1,1,100,5865100,-1
33471705,6963,1,3,100,5859300,1
33733181,9185,1,3,100,5864200,-1
33733374,9530,1,3,100,5865100,-1
33739903,4229,1,1,100,5859500,1
33480155,5286,1,3,100,5870300,-1
33741490,1749,1,1,100,5870400,-1
33646955,1280,1,3,100,5859700,1
33742730,45,1,1,100,5858300,1
33746656,1497,1,1,200,5864200,-1
33722199,1199,1,3,100,5865100,-1
33746847,1015,1,1,100,5865200,-1
33746851,3223,1,1,100,5865200,-1
33728984,2219,1,3,100,5865400,-1
27903928,8412,1,3,100,5833800,1
30259942,5819,1,3,100,5839800,1
33754493,1767,1,1,100,5862700,1
33754495,39,1,1,100,5862700,1
33754723,6105,1,1,100,5860700,1
33754733,853,1,1,200,5837900,1
33746851,7341,1,3,100,5865200,-1
33760728,6454,1,1,100,5870000,-1
33596984,9576,1,3,100,5866300,-1
33764254,1868,1,1,100,5862800,1
33764255,1165,1,1,8,5862700,1
33764267,8278,1,1,100,5862800,1
33754495,8988,1,3,100,5862700,1
33746847,4326,1,3,100,5865200,-1
33764282,3892,1,1,100,5865500,-1
33764302,8535,1,1,100,5865500,-1
33764282,8933,1,3,100,5865500,-1
33764302,7668,1,3,100,5865500,-1
33764461,7790,1,1,200,5865600,-1
33764475,2082,1,1,100,5862900,1
33764485,970,1,1,100,5862900,1
33764267,7043,1,3,100,5862800,1
33764254,5244,1,3,100,5862800,1
33764532,6943,1,1,100,5861600,1
33718013,8732,1,3,100,5861400,1
33764970,5040,1,1,200,5861800,1
33764532,2323,1,3,100,5861600,1
33497101,4639,1,3,1000,5869400,-1
33767082,3251,1,1,1000,5869600,-1
33503070,2866,1,3,1000,5858000,1
33768028,9941,1,1,1000,5858200,1
33768890,6710,1,1,100,5865500,-1
33769010,8209,1,1,100,5861600,1
33764461,3769,1,3,200,5865600,-1
33769406,8042,1,1,200,5865600,-1
33754493,22,1,3,100,5862700,1
33764255,979,1,3,8,5862700,1
33764970,1518,1,3,200,5861800,1
33764475,106,1,3,100,5862900,1
33764485,488,1,3,100,5862900,1
33781777,5520,1,1,100,5862700,1
33781782,3261,1,1,100,5862700,1
33782262,6319,1,1,8,5863000,1
33782269,3376,1,1,100,5863000,1
33781782,7449,1,3,100,5862700,1
33781777,9182,1,3,100,5862700,1
33786043,3751,1,1,200,5861800,1
33549489,8521,1,3,100,5870700,-1
33786899,9962,1,1,100,5872100,-1
33787049,1046,1,1,100,5863200,1
33782262,1031,1,3,8,5863000,1
33787052,419,1,1,100,5863200,1
33782269,1651,1,3,100,5863000,1
33792433,7922,1,1,100,5863200,1
33503067,3148,1,3,100,5860300,1
33792799,6475,1,1,100,5860500,1
33792800,3724,1,1,8,5863300,1
33531229,189,1,3,100,5867200,-1
33792803,9286,1,1,100,5867400,-1
33792805,1449,1,1,18,5865400,-1
33792810,4666,1,1,100,5863300,1
33787052,2233,1,3,100,5863200,1
33793652,2863,1,1,100,5863400,1
33793655,2552,1,1,100,5863400,1
33792810,4929,1,3,100,5863300,1
33786043,192,1,3,200,5861800,1
33793652,8319,1,3,100,5863400,1
33793655,7562,1,3,100,5863400,1
33792800,2921,1,3,8,5863300,1
33795333,3556,1,1,200,5861800,1
33795333,3624,1,3,200,5861800,1
33796062,7851,1,1,100,5863400,1
33796063,6229,1,1,100,5863400,1
33543992,8449,1,3,100,5867500,-1
